url,category,title,subtitle,from,published,content

This article originally appeared in Developments magazine."
https://www.gov.uk/government/news/new-direction-for-england-s-public-forest-estate,Press release,New direction for England’s public forest estate,Consultation document on the ownership and management of the 18% of England's woodland currently run by the Forestry Commission.,"Department for Environment, Food & Rural Affairs",27 January 2011,"England’s best known historic forests will be protected for future generations under proposals announced by Environment Secretary Caroline Spelman today. The transfer of heritage forests such as the New Forest and the Forest of Dean to charitable trusts will mean walkers, riders and cyclists will still be able to enjoy them as they do at the moment.

The proposals are contained in a consultation document on the ownership and management of the 18% of England’s woodland currently run by the Forestry Commission.  The document lays out different approaches for different types of woodlands.

The plans make clear that these woodlands will not simply be sold off to the highest bidder. Instead they recognise that no two woodlands are the same and that no single ownership model is appropriate. The document suggests a mixed approach that would deliver benefits for users and taxpayers, and makes clear that public access and biodiversity will be protected.  The government will bring forward amendments to the Public Bodies Bill to ensure the public benefits the forests provide are protected.

The key proposals in the consultation document are that:

These changes of ownership will allow the Forestry Commission to focus on its key roles of responding to outbreaks of tree pests and diseases, regulating felling and setting standards for sustainable forest management. The proposals would remedy the situation where the Commission is the largest commercial operator in the sector it also regulates.

The Government has already committed to taking 15% of the public forest estate out of state control over the course of this parliament, generating up to £100million of receipts. The consultation paper launched today invites views on a range of ownership and management options for the remaining 85% of the estate.  This will be an open consultation and Government will listen to all responses before publishing its response in the summer.

Environment Secretary Caroline Spelman said:

“State control of forests dates back to the First World War, when needs were very different. There’s now no reason for the Government to be in the business of timber production and forest management. It’s time for the Government to step back and allow those who are most involved with England’s woodlands to play a much greater role in their future.

“We want to move from a ‘Big Government’ approach to a ‘Big Society’ one, so that we can give different groups - individuals, businesses and civil society organisations - the opportunity to be involved in managing the natural environment.  And we will make sure that public access is maintained and biodiversity protected.”

On amending the Public Bodies Bill, Mrs Spelman said:

“The government is absolutely committed to the ongoing provision and protection of the public benefits provided by the public forest estate, and the consultation shows how we intend to achieve this. We will bring forward amendments to the Public Bodies Bill to create a strengthened framework to safeguard the natural and social capital our forests provide now and for future generations. This would apply to the powers of sale, lease and management of the public forest estate. The consultation proposes that conditions will be attached to leases so that access and other public benefits are protected.”

The public forest estate makes up 18% of all woods and forests and 2% of the total land in England. The estate delivers a wide range of important public benefits, which will be protected, such as supporting biodiversity, storing carbon, supplying timber and energy and providing access to green space for recreation and employment opportunities.  The Forestry Commission has long bought and sold land but any woodland sold under the new proposals would benefit from increased protection.

Pam Warhurst, Chair of the Forestry Commission, said:

“Ministers have set out a new vision for forestry in England that will require a fundamental shift in our thinking and how we work. The proposals provide an opportunity to think about forest ownership and sustainable land management in a new way and to engage a wider cross-section of society. The consultation will allow people to have their say and we encourage everyone with an interest to give us their views.”

The Forestry Commission will continue to provide expertise on a wide range of tree-related matters, including tree health, the environmental role of woodlands, the links with climate change mitigation and adaptation, and the social and economic benefits of forestry.

Reform of the public forestry estate is expected to take place over the next decade with the Government’s overall policy approach to domestic forestry being set out in the Natural Environment White Paper in spring 2011.

The consultation will run from 27 January 2011 to 21 April 2011. Details of the consultation can be found onNational Archives websiteor on the Forestry Commission website at:www.forestry.gov.uk/england-pfeconsultation

The proposals set out in the consultation are designed to protect public and environmental benefits:

a) We will secure continuing good stewardship by requiring adherence to internationally recognised standards of sustainable forest management as part of any leasing arrangements. These standards cover in particular, woodland design, conservation and enhancement of biodiversity and the well-being of local communities and forestry workers;

b) Statutory rights of way and dedications under the right to roam legislation will remain in place. Where there is currently permissive access, for example by bike and horse, we will seek to secure equivalent rights as part of any transfer to new owners and managers;

c) The Forestry Commission’s felling regime will remain in place, alongside the presumption of replanting. Any change of use will be subject to strict controls under the planning system. It is simply wrong to suggest that our forests will be chopped down for housing development or conversion into golf courses; and

d) We will seek to agree the continuing restoration of plantations on ancient woodland sites (PAWS) with any new owners and managers.

The Forestry Commission has always bought and sold land to achieve operational efficiency. In last ten years, they have sold 7,800ha and acquired 5,400ha of woodland.

Selling 15% of the public forest estate is part of Defra’s Spending Review settlement and will help to contribute to tackling the deficit.  The sites that will be sold will be woodlands where Forestry Commission activity adds the least in enhanced public benefit and do not contribute significant revenue to the running of the estate.

Any forest or wood for which a suitable offer cannot be achieved will continue to be part of the publicly owned forest estate.

This consultation focuses on the public forest estate in England. The woodland managed by the Forestry Commission in Wales and Scotland is the responsibility of the Welsh Assembly Government.

I have today published a public consultation on the future of the Public Forest Estate in England. A copy of the consultation document is available through theNational Archives websiteand  the Forestry Commission website at:http://www.forestry.gov.uk/england-pfeconsultationand I have placed copies in the libraries of both Houses.

The Public Forest Estate in England is around 258,000 hectares of Government-owned land managed by the Forestry Commission. It represents less than one fifth of the woodlands of England, with the majority of the remainder in private and voluntary sector ownership.  The estate was started at a time of national crisis after the First World War, with severe shortages of timber and a woodland resource depleted to less than 5% of the land area in Great Britain.

In line with the Government’s broad policy to effect a shift from Big Government to Big Society, the consultation sets out the rationale for reducing state ownership and management of forest resources. The status quo is not an option. There is a fundamental conflict of interest in the Forestry Commission’s role. It is the largest player in the commercial forestry sector, a sector it also regulates.

The Government’s approach to looking at new models of ownership and management of the Public Forest Estate in England will be underpinned by a set of key principles which are designed to protect public access and other public benefits that so many enjoy. The Government’s proposals, on which the consultation seeks views, are for a mixed approach which includes:

The Government is committed to the ongoing provision and protection of the public benefits provided by the public forest estate. The policy we are consulting on shows how we intend to achieve this.  We will ensure that the powers in the Public Bodies Bill reflect our policy objectives, so that the powers and duties within it are strengthened to safeguard the natural and social capital our forests provide now and for future generations. This would apply to the powers of sale, lease and management of the public forest estate. The consultation proposes that conditions will be attached to leases so that access and other public benefits are protected. We will consider:

The Forestry Commission will play an important role in supporting the wider forestry sector - through its regulatory, grant-giving, research and expert advisory roles - to provide a wide-range of public benefits.

The consultation relates to 85% of the Public Forest Estate. The remaining 15% is covered by the Spending Review settlement, announced in October 2010.

I am today publishing tightened criteria for those sales under the Forestry Commission’s programme to deliver £100 million in gross receipts during 2011-15. During 2010, the Forestry Commission’s asset disposal programme continued under criteria established by the previous administration. At the end of 2010, pending review of the sales criteria, Ministers withdrew some sites from sale. The new criteria have been amended to strengthen the protection of public benefits through the withdrawal from sale of woodlands with significant areas of unrestored plantations on ancient woodland sites."
https://www.gov.uk/government/news/business-britain-to-kick-start-banking-for-poorest,News story,Business: Britain to kick start banking for poorest,The UK Government will unlock the potential of entrepreneurs in the poorest countries and create almost one million new jobs.,Department for International Development and The Rt Hon Andrew Mitchell MP,22 April 2012,"Speaking at the World Bank in Washington DC, Secretary of State for International Development Andrew Mitchell will set out how Britain and theInternational Finance Corporation(IFC) will help banks provide much-needed capital to promising businesses.

A new global small and medium sized enterprise (SME) finance facility will be created to help nearly a quarter of a million businesses access capital over the next seven years, with at least a quarter of these loans for organisations headed by women.

Working with commercial banks, the fund will focus assistance on some of the poorest and most fragile countries in Africa and South Asia, such as South Sudan, Malawi, Liberia, Uganda, Mozambique, Sierra Leone, Bangladesh and Nepal.

Secretary of State for International Development, Andrew Mitchell, said:

Entrepreneurs don’t want handouts. They want opportunities to help them pull themselves out of poverty. They need investment to build their businesses and create stable jobs. Using expert banking knowledge and new technology we will be able to kick start the engine of growth.

We have no chance of defeating global poverty unless we unblock commercial lending and allow entrepreneurs the chance to thrive in some of the most neglected parts of the world.

Lars Thunell, IFC Executive Vice President and CEO, said:

Small and medium enterprises are a vital engine of job creation in developing countries. Yet they face a huge financing gap - especially in Africa, where SMEs need three times more funding than is currently available. This facility will help narrow the gap, creating opportunity for entrepreneurs who need it most.

Many banks are often unable to fully assess the risks of investing, greatly overestimating the cost of a loan. For example, fees for lending were almost three times as high in developing countries compared to rich countries.

The new facility will share innovative technology and expert banking knowledge to strengthen the skills, systems and processes. This will include:

SMEs already employ two thirds of the total permanent work force in developing countries, but less than one third of all small businesses in Pakistan, Bangladesh and DRC have any deposit or credit account with banks. Being able to access finance will enable businesses to generate more jobs and help create a more prosperous and peaceful future."
https://www.gov.uk/government/news/koi-herpesvirus-disease-outbreak-confirmed-in-hampshire,Press release,Koi herpesvirus disease outbreak confirmed in Hampshire,"Koi herpesvirus (KHV) disease has been confirmed in koi carp (Cyprinus carpio) in a fishery at Longbridge Lake, Hampshire.","Centre for Environment, Fisheries and Aquaculture Science",4 July 2014,"An outbreak ofKHVdisease has been confirmed at Longbridge Lake, Lee, Romsey, Hampshire.

The site is now subject to statutory controls to prevent or limit the spread of the disease. The Fish Health Inspectorate (FHI) at Cefas, acting on behalf of Defra has issued a confirmed designation prohibiting the movement of fish to, from and within the fishery complex.

Fishery equipment disinfection and movement control measures are also now in place and anglers must ensure that they comply with all biosecurity measures within the designated area.

The fishery owners voluntarily closed the affected water as soon as the disease problems began and reported the problem for further investigation.

KHVhas no implications for human health. It is nonetheless, a serious viral disease of fish, and is notifiable in the United Kingdom. KHV affects all varieties of common and ornamental carp (Cyprinus carpio) including carp hybrids and can result in high rates of fish mortalities.

Clinical signs of KHV disease may include white or necrotic patches on the gills, rough patches on the skin, sloughing mucous and sunken eyes. These signs usually appear when water temperatures are between 16 and 28 degrees centigrade. Anyone noting deaths in carp or carp hybrids, with signs of disease similar to those above, or have suspicion of notifiable disease in any aquatic animal, should immediately contact the FHI.

Anyone who imports, keeps, fishes for, or retails carp (common and ornamental) and carp hybrids should take precautions to prevent the spread of KHV.

Fish Health Inspectorate

Emailfhi@cefas.co.uk

Monday to Friday, 9am to 5pm 01305 206700"
https://www.gov.uk/government/news/uk-to-review-multilateral-aid-spend,News story,UK to review multilateral aid spend,The UK Government is to reassess its funding of international agencies such as the World Bank and United Nations in a drive to direct money at only the most effective organisations,Department for International Development and The Rt Hon Andrew Mitchell MP,9 June 2010,"The UK Government is to reassess its funding of international agencies such as the World Bank and United Nations in a drive to direct money at only the most effective organisations, International Development Secretary Andrew Mitchell announced today.

Mr Mitchell has written to all institutions who last year shared around £3 billion from the UK aid budget to alert them to the ‘Multilateral Aid Review’, which will begin immediately.

Each organisation will be tested to ensure the UK is getting maximum value from its aid money. This will include an assessment of the relevance of each body to the UK’s objectives on poverty reduction and their ability to deliver results on the ground.

Organisations that demonstrate value for money and the greatest impact on poverty could receive a cash boost. Those that fail to meet the tough criteria could have their funding reduced or stopped altogether.

Speaking after sending the letters, International Development Secretary Andrew Mitchell said:

Nearly half of the UK’s aid budget is currently spent through international bodies, like the UN and World Bank, and so it is right that we assess whether this is providing maximum value for money.

Many of these organisations will be crucial to our fight against poverty and that is why I want to direct money towards those bodies that share our aims and have a proven track record of delivering results.

There are over a billion people living in extreme poverty around the world. We believe it is our duty to ensure we get as much as possible out of every pound of British aid.

The International Development Secretary underlined Britain’s commitment to working with the most effective organisations to reduce poverty. Organisations that have a proven impact on the ground and take a results-based approach to their programmes could be rewarded with increased funding.

Mr Mitchell is concerned that some organisations do not provide full value for money, whether due to high levels of bureaucracy, overlaps with other agencies, high costs or a failure to deploy enough staff into the field. There is also concern that many multilateral organisations fail to provide hard evidence to show money is being used effectively."
https://www.gov.uk/government/news/national-fraud-authority-transfers-to-the-home-office,News story,National Fraud Authority transfers to the Home Office,"The NFA, which gathers intelligence on new types of frauds, changes its sponsoring department.",Attorney General's Office and The Rt Hon Dominic Grieve KC,2 April 2011,"The National Fraud Authority (NFA) transferred to the Home Office from the Attorney General’s office on 1 April 2011, as an executive agency.

The Attorney General, the Rt. Hon. Dominic GrieveQCMP said:

Under the sponsorship of the Attorney General’s Office over the last 2 and a half years, the National Fraud Authority has made significant progress steering the efforts of the counter fraud community to fight economic crime more effectively.

We now have a much improved estimate of the scale of fraud in the UK, plus comprehensive programmes of activity tackling fraud in both the public and private sectors. Through Action Fraud there is also a single point of contact for every individual to report fraud and get the advice and support they need and a thorough understanding of the fraud landscape.

In transferring to the Home Office sponsorship, theNFAwill be even more effectively placed to influence this significant element of the crime agenda.

TheNFAwill continue to run Action Fraud as well as working closely with the Cabinet Office on a programme to reduce levels of fraud across the public sector."
https://www.gov.uk/government/news/campaign-launched-to-fill-global-shortage-of-midwives,News story,Campaign launched to fill global shortage of midwives,Nearly 48 million women give birth every year without a midwife or birth attendant according a Save the Children report titled Missing Midwives.,Department for International Development and Sir Stephen O’Brien,1 April 2011,"Almost 48 million women - one in three - give birth around the world every year without expert help, and of them two million deliver their babies completely alone - often with devastating consequences, according to Save the Children’s new research published to coincide with Mother’s Day on April 3.

TheMissing Midwivesreport reveals that pregnant women frequently give birth at home without a midwife with only a dirty blade to cut the umbilical cord and herbs from a traditional healer to try and combat infection.

In some countries, cultural reasons mean that husbands sometimes deter their wives from seeking any help at all, leaving them to face the riskiest moment of their lives alone. As a result, 1,000 women and 2,000 babies die every day from birth complications which could be easily prevented, the agency said.

Save the Children, which is launching a celebrity-backed campaign for more midwives, estimates that if the global shortage of 350,000 midwives was met, not only would many mums be saved, but more than a million more newborn babies would survive every year instead of dying from easily preventable problems.

Marking the occasion held at the Royal College of Obstetrics and Gynaecologists, Steven O’Brien, Parliamentary Under Secretary of State for International Development said:

“It is nothing short of a disgrace that, in the 21st century, one of the most dangerous things a woman in the developing world will do is get pregnant.

“The UK is committed to ensuring that more women in developing countries are able to give birth safely attended by trained staff, particularly midwives and others with midwifery skills. By 2015 we will support at least two million safe deliveries in the world’s poorest countries and we are working hard to improve access to quality maternity services for all women in the developing world.

“Women and girls are at the top of the UK’s aid agenda and the work of organisations such as Save the Children is vital in helping us to achieve the best results for them.”

UK aid is supporting the Royal College of Obstetrics and Gynaecology to provide emergency obstetric care training to midwives and doctors in five target countries. By the end of 2010, 2000 healthcare providers had been trained.

TheUK’s Framework for Results for improving reproductive, maternal and newborn health, which was published at the end of last year, clearly demonstrates the Coalition Government’s commitment and international leadership on these issues.

UK aid will save the lives of at least 50,000 women in pregnancy and childbirth and 250,000 newborns by 2015 and work to ensure pregnancy and childbirth are safe for mothers and babies by supporting at least two million safe deliveries ensuring long lasting improvements in quality maternity services, particularly for the poorest 40%."
https://www.gov.uk/government/news/uk-calls-for-world-to-be-climate-resilient-by-2030-as-cop26-delivers-billions-for-most-vulnerable?utm_medium=email&utm_campaign=govuk-notifications&utm_source=48b1a1c5-281f-4dff-a67b-c5f003821dcd&utm_content=daily,News story,UK calls for world to be ‘climate resilient’ by 2030 as COP26 delivers billions for most vulnerable,The UK will call for urgent action to support countries on the frontline of climate change at COP26 Adaptation Loss and Damage Day.,"Foreign, Commonwealth & Development Office and The Rt Hon Anne-Marie Trevelyan",8 November 2021,"£290 million in new UK funding to be announced, including support for countries in the Asia Pacific to deal with the impact of global warming

Billions in additional international funding has already been committed under the UK’s COP6 presidency for adaption and resilience, as climate-linked disasters become more frequent

The UK will today (Monday 8 November) convene ministers from across the globe to urge action within the next decade to make our world resilient to the impacts of climate change, at COP26 Adaptation Loss and Damage Day.

UK International Champion on Adaptation and Resilience for the COP26 Presidency Anne-Marie Trevelyan will lead the meeting, as the world faces increasingly frequent and severe extreme weather and natural disasters.

In 2021 alone, climate change is believed to have contributed to devastating drought in southern Madagascar, flash flooding in Germany and China, and wildfires in Greece and the US, leading to loss of life and livelihoods. Developing countries and small island states are the most acutely at risk.

Even if we get on track to limit global warming to 1.5 degrees, we will still need to deal with increasing impacts like these. More investment and faster action to help vulnerable countries adapt to climate change and minimise and address loss and damage is needed well before 2030 to prevent further catastrophe and suffering.

To support global efforts to tackle the impacts of climate change, today the UK will announce new funding totalling £290 million, including:

This comes in addition to almost £50 million in new UK support announced in the first week of COP26 to help small island states develop resilient infrastructure to withstand climate shocks and support capacity-building for their access to funding and technical solutions.

Speaking ahead of today’s event, Anne-Marie Trevelyan, UK International Champion on Adaptation and Resilience for the COP26 Presidency, said:

We must act now to stop climate change from pushing more people into poverty. We know that climate impacts disproportionately affect those already most vulnerable.

We are aiming for significant change that will ultimately contribute to sustainable development and a climate resilient future for all, with no one left behind.

CDC, the UK’s development finance institution, will also announce plans today to join a group of donors in committing to substantially increase investments in climate adaptation and resilience to support vulnerable developing and emerging countries.

This builds on the launch last week of a new ‘Clean Green Initiative’ by Prime Minister Boris Johnson to help developing countries take advantage of green technology and grow their economies sustainably. To support this, the UK will deliver over £3 billion in climate financing over the next five years, including £200 million for a new Climate Innovation Facility to scale-up technologies to help deal with the impacts of climate change, such as drought-resistant agriculture and sustainable forestry, in markets where private investors have been reluctant to take on the risk alone.

Today’s UK announcements build on new pledges amounting to billions of pounds in support for vulnerable countries from other developed nations, including Australia, Canada, Denmark, Japan, New Zealand, Norway, Switzerland and the US. Further pledges are expected today.

Alongside new state commitments, today’s event will also see representatives from frontline communities given a platform to share their experiences of climate impacts and showcase solutions being implemented on the ground.

Emily Bohobo N’Dombaxe Dola, facilitator of the Adaptation Working Group of the official youth constituency to the UNFCCC, YOUNGO, will speak at today’s event. She said:

I was drawn to climate action after seeing first-hand the impacts of climate change on local coastal communities in Senegal, both impacts already there and those yet to come.

It is the socially marginalised and geographically vulnerable across both Northern and Southern societies that already suffer the most due to natural disasters and shifting weather patterns, from working-class and refugee communities, through to people with disabilities, the elderly, women and young girls.

Yet, I have encountered countless displays of resilience by these communities and local actors. Now it is time for governments and donors to level up on equitable finance and plans for loss and damage and for adaptation.

Building on existing collaboration as co-chairs of the Adaptation Action Coalition, the UK and Egypt are expected to confirm plans to work together to drive further action on adaptation ahead of the next UN climate change conference in 2022.

Over twenty foreign, climate/environment, planning, or finance ministers are expected to join the Adaptation Loss and Damage Day ministerial session, including Bangladesh, Canada, Chile, Costa Rica, Dominica, Egypt, the EU Commission, Fiji, Germany, Ghana, Grenada, India, Italy, Kenya, Malawi, Morocco, Nepal, the Maldives, the Netherlands, the Philippines, Slovenia, Sudan, St Lucia, UAE, Uganda, the US.

The UK has announced £290 million in new funding, comprised of:

Media enquiries

Emailnewsdesk@fcdo.gov.uk

Telephone 020 7008 3100

Email the FCDO Newsdesk (monitored 24 hours a day) in the first instance, and we will respond as soon as possible."
https://www.gov.uk/government/news/government-calls-for-peat-to-be-phased-out,Press release,Government calls for peat to be phased out,A consultation on proposals to phase out the horticultural use of peat by amateur gardeners in England by 2020 has been published today.,"Department for Environment, Food & Rural Affairs",17 December 2010,"Important progress has been made in reducing peat use in growing media products over recent years, but there is still a long way to go.  The consultation also sets out a new long-term goal to eliminate peat use by all gardeners, growers and procurers by 2030 at the latest, by switching to more sustainable, peat-free alternatives.

Natural Environment Minister Richard Benyon said:

“The horticultural industry has made real progress in reducing peat use, but I want to see peat eliminated from the amateur gardener market by 2020. We need to go further if we are to protect our natural environment and reduce greenhouse gas emissions.

“This will be challenging, but more sustainable and good quality peat-free alternatives are already available, and I believe it is achievable for peat to be phased out in all markets before 2030.”

The consultation includes proposals to:

A wide range of interested parties are being consulted, including DIY retailers, garden centres, growing media manufacturers, Local Authorities and Non-Government Organisations.

The consultation responses will feed into the Natural Environment White Paper that will be published in the Spring.

1. The consultation closes on Friday 11 March 2011 and can be found atarchive.defra.gov.uk/corporate/consult/peat/index.htm

2. The UK currently uses three million cubic metres of peat per annum for horticulture.  69 per cent of this is used by amateur gardeners and 30 per cent is used by professional growers.  As peat is effectively a non-renewable resource, the extraction of peat for horticulture is unsustainable, contributing to greenhouse gas emissions and damage to rare habitats and archaeology.

3. The consultation paper proposes to differentiate between the different products (e.g. soil improvers, growing media) and sectors (e.g. amateur gardeners, professional growers, the public sector) for the first time, to reflect the markedly different costs, challenges and opportunities associated with reducing peat use in these markets."
https://www.gov.uk/government/news/progress-on-europe-wide-ban-on-illegally-logged-timber,Press release,Progress on Europe-wide ban on illegally-logged timber,A ban on illegal timber entering the EU market has moved a step closer this week.,"Department for Environment, Food & Rural Affairs",17 June 2010,"Currently it is not against the law to sell timber in the EU that was chopped down illegally in its country of origin. However, the Council of the EU has signalled its approval for legislation that will close this loophole by putting a ban on illegal timber entering the EU market.

Environment Secretary Caroline Spelman said:

“Illegal logging leads to deforestation which is a major contributor to climate change, harms wildlife and has an impact on the economies of developing countries and the livelihoods of local people.

“The UK has been supporting strong EU measures to rid illegal timber from our market and getting this agreement is a priority for the coalition. We have been building support with like-minded European countries, the timber trade and NGOs to agree strong measures.

“We need to make it an offence to bring illegal timber into the EU and cut off the markets through which it can be sold. The Council of the EU backing this measure is a massive step forward.”

The “Due Diligence Regulation” would make it illegal for timber which was not logged in compliance with the law of its country of origin to enter the European market. Those placing timber on the market will be required to exercise due diligence to help achieve this aim.

The Council has passed its decision to the European Parliament, which is expected to vote on its agreement next month before a deal is finally agreed by Ministers.

Illegal logging fuels corruption in some of the world’s poorest countries and results in an estimated $10-15 billion lost revenue a year. It also undermines the ability of developing countries to promote timber as a sustainable resource.

Approximately two billion people worldwide are dependent on forests for some part of their livelihoods.

The UK imports approx 72% of its timber needs, accounting for 6% of the global timber trade (for construction, household products, paper and increasingly energy). WWF estimates that 7.2% of UK imports could be illegal."
https://www.gov.uk/government/news/india-passes-one-year-without-polio,News story,India passes one year without polio,The country celebrates a whole year free from the crippling and potentially fatal disease that targets young children,Department for International Development and The Rt Hon Andrew Mitchell MP,13 January 2012,"Today India celebrates a whole year free of any new cases of polio - the crippling and potentially fatal disease that targets young children.

The milestone follows a step up of India’s own vaccination programme in recent years backed by UK aid through the Global Polio Eradication Initiative.

Video: BBC News -Report on India’s polio vaccination drive



The announcement is a major step towards global efforts to wipe out polio forever - defeating the disease in one of the toughest countries in the world.

Two years ago, India recorded more polio cases than any other country. However, it has overcome huge challenges to stop transmission, including its large population and hard-to-reach communities.

Reported cases of polio fell from 741 in 2009 to zero this year. The success is due to intense and continued immunisation drives - particularly focussed in high-risk areas - as well as ongoing monitoring and surveillance of cases.

National Immunisation Days - which occur twice a year - helped protect over 170 million children under five years old across the country with oral vaccines. To reach people on the move, mobile vaccination teams immunised children at railway stations, inside running trains, at bus stands and market places.

The breakthrough is a result of India’s decision to expand its own vaccination programme, including polio immunisations. This commitment from the Government of India also means more UK support can be directed elsewhere, helping to counter outbreaks in other countries across Africa and Asia.

Experts at the World Health Organization say the remarkable progress demonstrates that polio eradication can be achieved anywhere in the world.

International Development Secretary Andrew Mitchell said:

Britain is at the forefront of the fight against polio and India’s success is proof that aid spent on vaccinations prevents disability and saves lives.

Through Britain’s increased support to the Global Polio Eradication Initiative last year, an additional 45 million children worldwide are being vaccinated against this crippling disease.

In the last 20 years, polio cases have been reduced by 99% - largely thanks to the work of the Global Polio Eradication Initiative. The disease is now close to being only the second in history - after smallpox - to be wiped out.

However, polio remains active in more than a dozen countries, crippling and killing many children. Last year the Prime Minister announced a doubling of the UK’s support to the Global Polio Eradication Initiative, to help reach over 90 million children in 2011-2012 and continue the progress made so far."
https://www.gov.uk/government/news/wild-bird-populations-farmland-birds-in-england-2009,Press release,Wild bird populations: Farmland birds in England 2009,The latest population indices for breeding farmland birds in England are published today.,"Department for Environment, Food & Rural Affairs",29 July 2010,"Bird populations are considered to be a good indicator of the broad state of wildlife because birds occupy a wide range of habitats, they tend to be near or at the top of food chains and there is considerable long-term data on changes in bird populations which helps in the interpretation of shorter term fluctuations. The latest population indices for breeding farmland birds in England are published today, showing population trends relative to 1966 levels.

Please seeWild bird populations: Farmland birds in England 2009(PDF 200 KB)"
https://www.gov.uk/government/news/what-happens-once-a-general-election-has-been-called,News story,What happens once a general election has been called,What to expect on the DFID website,Department for International Development,6 April 2010,"Gordon Brown has called for a general election to be held on 6 May. During the run up to this date, it is important that government doesn’t undertake any activity that could compete with candidates for the attention of the public.

To comply with this, we will not publish any new material or make changes to this site. See the full guidance on the Cabinet Office website."
https://www.gov.uk/government/news/mine-awareness-day-uk-backs-lifesaving-mine-action,News story,Mine Awareness Day: UK backs lifesaving mine action,Britain reaffirmed its support for mine clearance work today to mark the UN's International Day of Mine Awareness.,Department for International Development and The Rt Hon Andrew Mitchell MP,4 April 2012,"Landmines and explosive remnants of war continue to kill and maim approximately 4,000 people a year in over 80 countries or territories, primarily in Africa, Asia, Central America, the Middle East and the Balkans.

They affect development by making land and other renewable resources unusable for growing food or generating income, and blocking market routes and infrastructure development projects.

Landmines and explosive remnants of war jeopardise efforts to improve health, education and poverty and therefore prevent countries achieving the Millennium Development Goals.

Welcoming the United Nations International Day for Mine Awareness, Secretary of State for International Development Andrew Mitchell, said:

The UK supports mine action projects in many affected countries around the world. I saw for myself the impact of this vital work while on a visit to Somalia.

Mine action entails more than removing landmines from the ground. It includes actions ranging from teaching people how to protect themselves from danger in a mine-affected environment to advocating for a mine-free world.

We’re proud to support the incredible work of British organisations such as the HALO Trust and Mines Advisory Group (MAG), as well as other international actors, such as the UN’s Mines Action Team.

Following the conflict in Libya, UK aid has helped the Mines Advisory Group (MAG)to clear explosive remnants and teach people about the dangers of unexploded ordnance - including grenades and ammunition - that still pose a threat to thousands of people across the country.

In Afghanistan, Britain is supporting the HALO Trust to clear mineslaid during the conflict with Russia in the 1980s. The ongoing work means local farmers in Herat are able to reclaim vast swathes of fertile land - once made a no-go area by the dangerous explosives - and begin to grow their crops once more.

Find out more aboutour work on mines and mine action."
https://www.gov.uk/government/news/new-look-for-science-advisory-council,Press release,New look for Science Advisory Council,Changes to the Science Advisory Council (SAC) for Defra have been announced to help the department achieve better and more co-ordinated scientific advice.,"Department for Environment, Food & Rural Affairs",26 January 2011,"Following the review of Defra’s Arms Length Bodies last October, and a separate independent review of the SAC, the majority of Defra’s scientific and technical advisory bodies are being reconstituted as expert scientific committees to provide advice on specific areas.

The SAC will be re-modelled based on the recommendations of the independent report.  Although it will remain a Non Departmental Public Body, it will have a strengthened role in supporting the Chief Scientific Adviser in the oversight of all Defra expert scientific committees.

Professor Bob Watson, Chief Scientific Adviser for Defra, said:

”The reformed Science Advisory Council will be in a stronger position to provide independent advice to Ministers and to me on the science underpinning a wide range of Defra policies.

”I would like to thank the current SAC members for the valuable contribution they have made to Defra. It is vital that we continue to benefit from the expert independent advice the SAC provides and I look forward to working with the new committee.”

The changes include the standing down of the 12 current members of the SAC. 7 new members, with expertise over a broad range of issues for which Defra is responsible, will be recruited over the next few months.

Notes"
https://www.gov.uk/government/news/disasters-uk-medics-to-help-in-overseas-emergencies,News story,Disasters: UK medics to help in overseas emergencies,British medical personnel will help provide humanitarian assistance at short notice when disaster strikes abroad.,Department for International Development and The Rt Hon Justine Greening,26 December 2012,"On the anniversary of the Indian Ocean tsunami which struck on Boxing Day 2004, International Development Secretary Justine Greening announced a new scheme where British medical experts will help the government to provide humanitarian assistance during disasters overseas.

Greening explained how doctors, nurses, surgeons, anaesthetists and other supporting medical, nursing and paramedical staff can now pre-register on the UK’s International Emergency Trauma Register (UKIETR) to join the UK’s international humanitarian response to overseas emergencies such as tsunamis, earthquakes and floods.

Justine Greening said:

The UK public has always given generously to appeals in the aftermath of natural disasters overseas. And UK expert volunteers have been there at the forefront when the world needed them: following the Indian Ocean tsunami and the earthquakes in Haiti and Japan.

Now medical personnel can sign up to the UKIETR to help after serious natural disasters. This is one way the UK can help to stop problems spiralling out of control and also helps us to develop our own disaster resilience.

The UKIETR will help to coordinate the deployment of volunteers. This will ensure personnel have the correct skills, training and experience necessary to provide safe, effective and appropriate treatment in challenging and fast-moving circumstances.

The register is designed specifically to respond to situations where surgical expertise is required and will mean that the UK provides a timely and coordinated response to rapid-onset disasters.

This adds to the government’s existing capacity to deploy trained Search and Rescue experts from Britain’s fire services - as seen following the Japan, New Zealand and Haiti earthquakes.

Medical charity UK Med first launched UKIETR in January 2011, and surgical team members from their register have deployed in support of NGO operations in Haiti, Libya and Tunisia. DFID and the Department of Health have worked with UK Med to incorporate the register into the UK’s overseas disaster response.

DFID support for the UKIETR will see over 400 medical personnel registered and trained by 2014.

Incorporating specialist teams to enhance the UK’s humanitarian response was a recommendation of Lord Ashdown’s Humanitarian Emergency Response Review (HERR) in 2010."
